step,time,agent_id,x,y,vx,vy,ax,ay,speed,acceleration_magnitude,field_value,field_delta,neighbor_count,nearest_neighbor_distance,mean_neighbor_distance,avoidance_gain,quark_gain,directional_derivative_gain,linear_drag_gain,action_avoidance,action_quark,action_directional_derivative,action_linear_drag
1372,137.2,1,-45.42630768,20.43693352,-1.85021317,-1.228187084,3.695889473,5.377001286,2.220750332,6.524702549,-94.81903087,0.1979728452,4,3.151570797,4.49938482,8,8,2.474600236,0.05,0,1,-1,-1
1372,137.2,2,-39.35854721,20.21868896,-0.9963786602,3.98085618,-10.1717577,2.863131046,4.103655338,10.56703186,-104.3407365,0.3674123646,4,4.435600758,7.158896923,8,8,2.052065295,0.05,0,1,-1,-1
1372,137.2,3,-43.06585693,22.58543777,-2.897760868,0.6223013997,-0.3760966659,-1.091925502,2.963828087,1.154881001,-96.12422515,0.6259366682,4,3.260217428,4.182710767,8,8,1.417642728,0.05,0,1,-1,-1
1372,137.2,4,-48.55357361,24.55947495,-2.643871307,-2.694115162,0.9540216923,-2.798192263,3.774693727,2.956355333,-78.62664015,0.07090071744,4,2.760888815,5.93466264,8,8,0.5779168025,0.05,0,1,-1,-1
1372,137.2,5,-45.91438675,24.03494263,-2.913712025,-0.7696704865,5.404807091,-0.6654375196,3.013653994,5.445617199,-86.81321158,0.598215705,4,2.964537144,4.249644279,8,8,1.055226102,0.05,0,1,-1,-1
1373,137.3,1,-45.56972122,20.37246704,-1.434147596,-0.6446655989,4.160655022,5.835214615,1.572378159,7.16664362,-94.60533277,0.2136980944,4,3.191833019,4.517237544,8,8,2.425108231,0.05,0,1,-1,-1
1373,137.3,2,-39.5558815,20.63347626,-1.973337412,4.147881985,-9.769587517,1.670260191,4.593363285,9.911337852,-103.8468316,0.4939048273,4,4.398368359,7.091319203,8,8,2.093106601,0.05,1,0,1,-1
1373,137.3,3,-43.35837936,22.6369648,-2.925219774,0.5152773261,-0.2745896578,-1.070240617,2.97025609,1.104904771,-95.49149465,0.6327304966,4,3.196120501,4.096489727,8,8,1.389289873,0.05,0,1,-1,-1
1373,137.3,4,-48.80937576,24.26204491,-2.558019161,-2.9743011,0.858520329,-2.801860332,3.922999859,2.930439949,-78.62506005,0.0015801039,4,2.690806866,5.79716754,8,8,0.5894751385,0.05,1,0,1,-1
1373,137.3,5,-46.1531105,23.95655632,-2.387236834,-0.7838612795,5.264750957,-0.14190799,2.512635708,5.266663074,-86.33665174,0.4765598426,4,2.903883219,4.176754177,8,8,1.03412158,0.05,0,1,-1,-1
1374,137.4,1,-45.66294098,20.36831284,-0.9321898818,-0.04153341055,5.019577026,6.031322002,0.9331146479,7.846846581,-94.38667154,0.2186612292,4,3.165119886,4.46947819,8,8,2.376606067,0.05,0,1,-1,-1
1374,137.4,2,-39.83868408,21.04581261,-2.828042984,4.123369217,-9.168744087,0.6613090038,5,9.192562103,-103.2136753,0.6331563599,4,4.298017502,6.934307575,8,8,2.134968733,0.05,1,0,1,-1
1374,137.4,3,-43.65259171,22.67825127,-2.942112446,0.4128585458,-0.1689259857,-1.024187922,2.970938921,1.038025498,-94.85440675,0.6370879026,4,3.090605736,3.968794823,8,8,1.361504076,0.05,0,1,-1,-1
1374,137.4,4,-49.05714035,23.93606949,-2.477642298,-3.259752274,0.8037697077,-2.854512215,4.094471455,2.96551609,-78.68622782,-0.06116776906,4,2.673774242,5.651057005,8,8,0.6012646413,0.05,1,0,1,-1
1374,137.4,5,-46.34150314,23.88336372,-1.883932352,-0.7319353223,5.033045292,0.5192593336,2.021121025,5.059760571,-85.97279218,0.3638595614,4,2.808319569,4.071751058,8,8,1.013439148,0.05,0,1,-1,-1
1375,137.5,1,-45.68873978,20.41330719,-0.2580006719,0.4499509037,6.741891861,4.914843082,0.5186715722,8.343188286,-94.1843507,0.202320842,4,3.062240839,4.357523561,8,8,2.329073945,0.05,0,1,-1,-1
1375,137.5,2,-40.17217636,21.41834641,-3.334938288,3.725344181,-8.428804398,-0.2270732373,5,8.431862831,-102.4428395,0.7708358244,4,4.148583889,6.697153449,8,8,2.177668108,0.05,1,0,1,-1
1375,137.5,3,-43.8765564,22.6781311,-2.239653826,-0.001202732325,7.024585724,-4.140612602,2.239654064,8.154108047,-94.21509507,0.6393116804,4,2.946615219,3.810668051,8,8,1.334273994,0.05,0,1,-1,-1
1375,137.5,4,-49.29638672,23.58047295,-2.392480135,-3.555960655,0.8516216874,-2.962083101,4.285885811,3.08207655,-78.80520286,-0.1189750469,4,2.716148615,5.539019883,8,8,0.6132899341,0.05,1,0,1,-1
1375,137.5,5,-46.48230743,23.82279205,-1.408050537,-0.6057157516,4.75881815,1.262195826,1.532807112,4.923361301,-85.7058767,0.2669154839,4,2.743819952,3.972166777,8,8,0.993170365,0.05,0,1,-1,-1
1376,137.6,1,-45.72188187,20.3950119,-0.3314246237,-0.1829544604,-0.7342393994,-6.329053402,0.3785691559,6.371500969,-94.05672302,0.1276276807,4,2.900592327,4.202302575,8,8,2.282492466,0.05,0,1,-1,-1
1376,137.6,2,-40.54662704,21.7496891,-3.744492292,3.313423872,-7.603133202,-1.015406728,5,7.670637608,-101.5959429,0.8468965474,4,3.91273427,6.421399415,8,8,2.22122147,0.05,1,0,1,-1
1376,137.6,3,-43.98439407,22.70110512,-1.078369975,0.2297338247,11.61283779,2.309365511,1.102569461,11.84023571,-93.7814909,0.4336041664,4,2.846082687,3.683268368,8,8,1.307588514,0.05,0,1,-1,-1
1376,137.6,4,-49.52558517,23.19373512,-2.291984081,-3.867371798,1.004959345,-3.114111423,4.495526314,3.272252083,-78.98035943,-0.1751565654,4,2.824492931,5.483987689,8,8,0.6255557328,0.05,1,0,1,-1
1376,137.6,5,-46.65528488,23.76516533,-1.729786158,-0.5762739778,-3.217356682,0.2944178581,1.823253155,3.230799437,-85.51616835,0.1897083434,4,2.738202333,3.911055505,8,8,0.9733069577,0.05,0,1,-1,-1
1377,137.7,1,-45.7677269,20.3743,-0.458450973,-0.2071228325,-1.270263672,-0.2416837662,0.5030677319,1.293051004,-94.01034584,0.04637717572,4,2.887374401,4.114102662,8,8,2.236842617,0.05,0,1,-1,-1
1377,137.7,2,-40.95369339,22.04002762,-4.070674896,2.90337801,-6.696730137,-1.650539398,5,6.897135258,-100.6833193,0.9126236457,4,3.566992283,6.123277545,8,8,2.2656459,0.05,1,0,1,-1
1377,137.7,3,-43.97455597,22.74323845,0.09839749336,0.4213367701,11.76767445,1.916029334,0.4326739311,11.92263985,-93.52081939,0.260671515,4,2.875044584,3.617914081,8,8,1.281436744,0.05,0,1,-1,-1
1377,137.7,4,-49.74230194,22.77450752,-2.167162895,-4.192273617,1.248213053,-3.249017239,4.719295502,3.480538607,-79.21313543,-0.2327760039,4,2.926628828,5.460759819,8,8,0.6380668475,0.05,1,0,1,-1
1377,137.7,5,-46.85878754,23.70656776,-2.035024643,-0.5859724283,-3.052384615,-0.0969844684,2.117708445,3.053925037,-85.23888233,0.2772860257,4,2.868909597,3.893238485,8,8,0.9538408186,0.05,0,1,-1,-1
1378,137.8,1,-45.82464981,20.35059929,-0.5692353249,-0.2370043099,-1.107843399,-0.2988148332,0.6166035533,1.147435069,-93.93870661,0.07163923814,4,2.971082449,4.053645015,8,8,2.192105765,0.05,0,1,-1,-1
1378,137.8,2,-41.38643646,22.29049492,-4.327423573,2.504676342,-5.734073162,-2.154224873,5,6.125380039,-99.71552309,0.9677961799,4,3.101631165,5.80306232,8,8,2.310958818,0.05,1,0,1,-1
1378,137.8,3,-44.080513,22.76987839,-1.059559107,0.2663937211,-11.579566,-1.54943049,1.092534304,11.68276882,-93.45178334,0.06903604715,4,2.627420664,3.615150154,8,8,1.255808009,0.05,0,1,-1,-1
1378,137.8,4,-49.87023926,22.34535408,-1.279365778,-4.291536808,8.877971649,-0.9926325083,4.478176594,8.933291435,-79.50631079,-0.2931753539,4,3.030411005,5.417238057,8,8,0.6508281844,0.05,1,0,1,-1
1378,137.8,5,-47.09166718,23.64401245,-2.328781128,-0.6255575418,-2.937564611,-0.3958509862,2.411336422,2.964116096,-84.88526828,0.3536140462,4,2.931926966,3.850255847,8,8,0.9347640022,0.05,0,1,-1,-1
1379,137.9,1,-45.8927803,20.32195663,-0.6813036799,-0.2864226103,-1.120683551,-0.4941828549,0.7390620112,1.224805355,-93.8460808,0.0926258082,4,2.98243618,3.966361701,8,8,2.148263649,0.05,0,1,-1,-1
1379,137.9,2,-41.79130554,22.50186539,-4.048677444,2.113713741,2.787462234,-3.909626007,4.567228317,4.801574707,-98.70292506,1.012598032,4,2.736394882,5.500377774,8,8,2.357177994,0.05,1,0,1,-1
1379,137.9,3,-44.26991272,22.78710556,-1.893993378,0.1722763032,-8.344343185,-0.9411741495,1.901812315,8.39725399,-93.18448583,0.2672975126,4,2.304843187,3.572834313,8,8,1.230691849,0.05,0,1,-1,-1
1379,137.9,4,-49.91128922,21.91069031,-0.4104959965,-4.346628189,8.688697815,-0.5509120822,4.365968704,8.70614624,-80.0167959,-0.5104851162,4,3.067079544,5.306949139,8,8,0.6638447481,0.05,1,0,1,-1
1379,137.9,5,-47.35264206,23.5750618,-2.609735489,-0.6895030737,-2.809542418,-0.6394556165,2.699283838,2.881394148,-84.46288126,0.4223870193,4,2.948997736,3.803143263,8,8,0.9160687221,0.05,0,1,-1,-1
1380,138,1,-45.97279739,20.28582001,-0.8001576662,-0.361371994,-1.188540101,-0.7494936585,0.8779761195,1.405122161,-93.73483882,0.1112419782,4,2.951382399,3.870749116,8,8,2.105298376,0.05,0,1,-1,-1
1380,138,2,-42.16005707,22.67332458,-3.687496662,1.714591026,3.611808538,-3.99122715,4.066627026,5.382848263,-97.7269563,0.9759687583,4,2.49496603,5.258198619,8,8,2.404321554,0.05,1,0,1,-1
1380,138,3,-44.54522324,22.79319763,-2.753109932,0.06092189997,-8.591165543,-1.113543987,2.753783941,8.663030624,-92.76516237,0.4193234543,4,2.112921476,3.507434189,8,8,1.206078012,0.05,0,1,-1,-1
1380,138,4,-49.86770248,21.47465324,0.4358831048,-4.36036396,8.463790894,-0.1373558044,4.382096291,8.464905739,-80.73512571,-0.7183298053,4,3.052344561,5.134915411,8,8,0.6771216431,0.05,1,0,1,-1
1380,138,5,-47.64004135,23.49777031,-2.873984337,-0.7729238272,-2.642488241,-0.8342075944,2.976104259,2.771037102,-83.97808251,0.4847987547,4,2.914260149,3.757069409,8,8,0.8977473477,0.05,0,1,-1,-1
1381,138.1,1,-46.06488419,20.23899269,-0.9208509922,-0.4682826102,-1.206933498,-1.069106102,1.033080459,1.612351179,-93.60689607,0.1279427502,4,2.885292053,3.768762171,8,8,2.063192409,0.05,0,1,-1,-1
1381,138.1,2,-42.48575592,22.80544853,-3.257006168,1.321239948,4.304904461,-3.933511257,3.514792204,5.831356049,-96.8252455,0.9017108021,4,2.388176441,5.082902551,8,8,2.452407985,0.05,1,0,1,-1
1381,138.1,3,-44.86622238,22.84998703,-3.209989071,0.567887485,-4.568791389,5.069655895,3.259835243,6.824607372,-92.18351055,0.5816518263,4,2.059503794,3.422243237,8,8,1.181956452,0.05,0,1,-1,-1
1381,138.1,4,-49.74200058,21.04205513,1.257003665,-4.325979233,8.211205482,0.3438482583,4.504903316,8.218401909,-81.65066322,-0.9155375083,4,3.009232044,4.923960924,8,8,0.6906640759,0.05,1,0,1,-1
1381,138.1,5,-47.95197678,23.4090519,-3.119338274,-0.8871844411,-2.453539848,-1.142605901,3.243049145,2.706548691,-83.43690766,0.5411748459,4,2.848454952,3.725245178,8,8,0.8797924007,0.05,0,1,-1,-1
1382,138.2,1,-46.1681633,20.17796326,-1.032783747,-0.6102907658,-1.119327903,-1.420081854,1.199623704,1.808183432,-93.4661135,0.1407825675,4,2.8729918,3.682547867,8,8,2.021928561,0.05,0,1,-1,-1
1382,138.2,2,-42.76496887,22.89870453,-2.792135477,0.9325618744,4.648706913,-3.886780739,2.943754911,6.059500217,-96.02945867,0.7957868255,4,2.380883217,4.967865348,8,8,2.403359825,0.05,0,1,-1,-1
1382,138.2,3,-45.23231506,22.95122528,-3.660926819,1.012388468,-4.509378433,4.445010185,3.798330545,6.331872463,-91.38172948,0.8017810643,4,2.101818085,3.352579117,8,8,1.158317323,0.05,0,1,-1,-1
1382,138.2,4,-49.58728409,20.56659508,1.547162175,-4.754606724,3.211549759,-5.238832474,4.999999523,6.144869328,-82.74982835,-1.099165132,4,2.967635155,4.690363467,8,8,0.7044773574,0.05,1,0,1,-1
1382,138.2,5,-48.28643799,23.3044014,-3.344626665,-1.046500564,-2.252883673,-1.593161345,3.504524231,2.759284019,-82.8484035,0.5885041609,4,2.757927656,3.735017002,8,8,0.8621965527,0.05,0,1,-1,-1
1383,138.3,1,-46.28084564,20.0989418,-1.126805782,-0.790219605,-0.9402199984,-1.799288511,1.37627697,2.030136108,-93.31906279,0.1470507132,4,2.926908731,3.625398695,8,8,1.981489989,0.05,0,1,-1,-1
1383,138.3,2,-42.99602127,22.95260811,-2.310516834,0.5390269756,4.816185474,-3.935349226,2.372559547,6.219535351,-95.36304985,0.6664088221,4,2.467905045,4.927152634,8,8,2.355292629,0.05,0,1,-1,-1
1383,138.3,3,-45.67088699,23.02064323,-4.385700703,0.69418329,-7.247740269,-3.182051659,4.440299511,7.915503502,-90.36561099,1.016118491,4,2.23629427,3.32869339,8,8,1.181483669,0.05,1,0,1,-1
1383,138.3,4,-49.36531448,20.11856651,2.219696522,-4.480284691,7.195498943,1.794246316,5.000000477,7.415829182,-83.96171096,-1.211882613,4,3.031135798,4.50051564,8,8,0.7185669046,0.05,1,0,1,-1
1383,138.3,5,-48.64086533,23.17974663,-3.544271231,-1.246550441,-1.996444941,-2.000499249,3.757092714,2.826267958,-82.2248454,0.6235581037,4,2.630898237,3.769435585,8,8,0.8449526217,0.05,0,1,-1,-1
1384,138.4,1,-46.4000473,19.99814987,-1.192028403,-1.007920265,-0.6522266269,-2.177006245,1.561036587,2.272609949,-93.17460811,0.1444546811,4,2.984692335,3.575335681,8,8,1.94186019,0.05,0,1,-1,-1
1384,138.4,2,-43.17958832,22.96888161,-1.835671902,0.1627432406,4.748448849,-3.76283741,1.842871785,6.058606148,-94.84477131,0.5182785377,4,2.675730705,4.950960517,8,8,2.308186776,0.05,0,1,-1,-1
1384,138.4,3,-46.09880066,23.05506325,-4.279140472,0.3442045152,1.065603256,-3.499787569,4.292961597,3.658418179,-89.23030313,1.135307868,4,2.491836309,3.318309426,8,8,1.205113343,0.05,1,0,1,-1
1384,138.4,4,-49.15446091,19.69833946,2.108548641,-4.202278614,-1.11147809,2.780059338,4.701608658,2.994012833,-85.27084297,-1.309132006,4,2.96771121,4.329169452,8,8,0.7329382427,0.05,1,0,1,-1
1384,138.4,5,-49.01171112,23.03136444,-3.70845294,-1.483822584,-1.641817093,-2.372721672,3.994289875,2.885371923,-81.57853277,0.6463126263,4,2.545120478,3.855265141,8,8,0.8618516741,0.05,1,0,1,-1
1385,138.5,1,-46.43920135,19.95767403,-0.391541183,-0.404767096,8.004872322,6.031531334,0.5631526709,10.02284145,-93.04385833,0.1307497759,4,2.770682335,3.556610644,8,8,1.903022986,0.05,0,1,-1,-1
1385,138.5,2,-43.31984329,22.95207405,-1.402560711,-0.1680751741,4.331111908,-3.308184147,1.412595391,5.4500103,-94.48059953,0.36417178,4,2.920484304,5.000496805,8,8,2.262023041,0.05,0,1,-1,-1
1385,138.5,3,-46.51023483,23.0594101,-4.11433506,0.04347163439,1.648052454,-3.007328749,4.114564896,3.429300785,-88.16725557,1.063047559,4,2.780865192,3.337286234,8,8,1.229215609,0.05,1,0,1,-1
1385,138.5,4,-48.96219635,19.30231857,1.922655106,-3.960216045,-1.858935475,2.42062521,4.402262211,3.052059412,-86.46680947,-1.195966501,4,2.727616072,4.255191028,8,8,0.7475970075,0.05,1,0,1,-1
1385,138.5,5,-49.39473343,22.85607529,-3.830212116,-1.7529006,-1.217591763,-2.690779448,4.212265968,2.953442812,-80.92313246,0.6554003123,4,2.501633406,3.982898116,8,8,0.8790887076,0.05,1,0,1,-1
1386,138.6,1,-46.40818405,19.98365211,0.3101816773,0.2597799897,7.017228603,6.645470619,0.4045964777,9.664563179,-93.01083921,0.03301911887,4,2.606720924,3.543201506,8,8,1.864962526,0.05,0,1,-1,-1
1386,138.6,2,-43.50445175,22.9105835,-1.846084476,-0.414914906,-4.435237885,-2.468397141,1.892136931,5.075856686,-94.260195,0.220404532,4,3.192196608,5.067837179,8,8,2.21678258,0.05,0,1,-1,-1
1386,138.6,3,-46.82273102,23.03502464,-3.124956608,-0.2438500226,9.893785477,-2.873216391,3.134456396,10.30254173,-87.18439686,0.9828587052,4,2.891656399,3.366244853,8,8,1.253799922,0.05,1,0,1,-1
1386,138.6,4,-48.79378128,18.92435455,1.684155226,-3.779632568,-2.384999037,1.805835724,4.137874126,2.991531849,-87.54050155,-1.073692076,4,2.643330097,4.267089069,8,8,0.7625489477,0.05,1,0,1,-1
1386,138.6,5,-49.78517151,22.65151215,-3.904399157,-2.045625925,-0.7418692708,-2.9272542,4.407824516,3.019799232,-80.27255474,0.650577719,4,2.578220129,4.147460341,8,8,0.8966704817,0.05,1,0,1,-1
1387,138.7,1,-46.31064606,20.08640289,0.9753828049,1.027507663,6.652011395,7.677276611,1.41673696,10.15823936,-93.04599235,-0.03515314223,4,2.610208035,3.529052317,8,8,1.827663276,0.05,0,1,-1,-1
1387,138.7,2,-43.73760986,22.84525681,-2.331580639,-0.6532574892,-4.854961395,-2.383425951,2.421365976,5.408453465,-94.00503786,0.2551571416,4,3.320611715,5.0527969,8,8,2.172446928,0.05,0,1,-1,-1
1387,138.7,3,-47.04872894,23.06320953,-2.259962082,0.2818466723,8.649945259,5.256966591,2.277469158,10.12211704,-86.48382164,0.7005752232,4,2.987161875,3.407417715,8,8,1.228723923,0.05,0,1,-1,-1
1387,138.7,4,-48.65183258,18.55801773,1.419485927,-3.663365841,-2.646692514,1.16266644,3.928764343,2.890808582,-88.49163698,-0.951135436,4,2.741590261,4.372087121,8,8,0.7777999266,0.05,1,0,1,-1
1387,138.7,5,-50.17768478,22.41471291,-3.92513752,-2.367988825,-0.2073836625,-3.223628283,4.584111214,3.230292082,-79.64001512,0.6325396224,4,2.767239094,4.346050143,8,8,0.9146038914,0.05,1,0,1,-1
1388,138.8,1,-46.16281128,20.26854324,1.478349566,1.821396828,5.029667377,7.938891411,2.345848083,9.398060799,-93.12343783,-0.07744547251,4,2.795910358,3.537306964,8,8,1.79111001,0.05,0,1,-1,-1
1388,138.8,2,-44.01919174,22.75636482,-2.815832615,-0.8889209628,-4.842519283,-2.356634617,2.952811241,5.385509968,-93.69947377,0.3055640912,4,3.31828475,4.958187163,8,8,2.12899799,0.05,0,1,-1,-1
1388,138.8,3,-47.26807785,23.12234879,-2.19349432,0.5914019942,0.6646777391,3.09555316,2.271821737,3.166108847,-85.87013237,0.6136892722,4,2.931724787,3.488531709,8,8,1.204149445,0.05,0,1,-1,-1
1388,138.8,4,-48.47345352,18.24256134,1.783806562,-3.154556751,3.643206596,5.088089466,3.6239748,6.257923603,-89.32603231,-0.8343953254,4,3.020119905,4.547290385,8,8,0.7933559252,0.05,1,0,1,-1
1388,138.8,5,-50.56638718,22.14315033,-3.887038469,-2.715621233,0.38098979,-3.476324081,4.74169445,3.497139215,-79.04112767,0.5988874501,4,2.994421721,4.555421174,8,8,0.9328959692,0.05,1,0,1,-1
1389,138.9,1,-46.03856277,20.4783287,1.242466331,2.097858667,-2.358831882,2.764617682,2.438182354,3.634171009,-93.19389467,-0.07045684728,4,3.060362816,3.550839126,8,8,1.75528781,0.05,0,1,-1,-1
1389,138.9,2,-44.34682465,22.64457321,-3.276314735,-1.117912769,-4.604820728,-2.289917469,3.461786747,5.142771244,-93.33546662,0.3640071481,4,3.044225216,4.807757258,8,8,2.08641803,0.05,0,1,-1,-1
1389,138.9,3,-47.56258392,23.21298218,-2.945050955,0.9063385725,-7.515566349,3.149365425,3.081359148,8.148756981,-85.19962377,0.670508598,4,2.915913343,3.585756779,8,8,1.180066456,0.05,0,1,-1,-1
1389,138.9,4,-48.26314926,17.98275375,2.103058815,-2.598073721,3.192522526,5.564829826,3.342580318,6.415569305,-90.16760372,-0.8415714135,4,3.305654049,4.704817653,8,8,0.7774888067,0.05,0,1,-1,-1
1389,138.9,5,-50.87220383,21.86023521,-3.058169603,-2.829156637,8.288687706,-1.135355115,4.166116714,8.366085052,-78.49165529,0.5494723749,4,3.188632011,4.751990795,8,8,0.9515538886,0.05,1,0,1,-1
1390,139,1,-45.99515152,20.64207077,0.4341181517,1.637416482,-8.083481789,-4.604421616,1.693986893,9.302868843,-93.15641994,0.03747473166,4,2.748562098,3.562416792,8,8,1.720182054,0.05,0,1,-1,-1
1390,139,2,-44.66791153,22.570467,-3.210875034,-0.741071105,0.6543977261,3.768416643,3.295285225,3.824813604,-92.90755831,0.4279083124,4,2.593645573,4.630032182,8,8,2.044689669,0.05,0,1,-1,-1
1390,139,3,-47.89476395,23.2643795,-3.321816206,0.5139811039,-3.767653227,-3.923574209,3.361344814,5.439636707,-84.26617459,0.9334491725,4,2.965122938,3.707129002,8,8,1.156465127,0.05,0,1,-1,-1
1390,139,4,-48.02568436,17.78295326,2.374637127,-1.998001575,2.715781927,6.000721455,3.103371143,6.586663246,-91.00571778,-0.8381140544,4,3.495108128,4.822933555,8,8,0.7619390305,0.05,0,1,-1,-1
1390,139,5,-51.0955162,21.5699501,-2.233124018,-2.902852774,8.250455856,-0.7369607687,3.662430525,8.283304214,-78.16481826,0.3268370259,4,3.291924715,4.884058893,8,8,0.9705849664,0.05,1,0,1,-1
1391,139.1,1,-46.0344162,20.73913574,-0.3926330805,0.9706528187,-8.267512321,-6.667636395,1.047056556,10.62116432,-92.99561545,0.1608044928,4,2.340999365,3.567483604,8,8,1.685778413,0.05,0,1,-1,-1
1391,139.1,2,-44.97514343,22.53435898,-3.072318077,-0.3610884845,1.385570168,3.799826145,3.093464613,4.04456234,-92.39276206,0.5147962451,4,2.284974575,4.484561503,8,8,2.003795876,0.05,0,1,-1,-1
1391,139.1,3,-48.18610764,23.26271057,-2.913435221,-0.01668608189,4.083809853,-5.306671619,2.913482904,6.696137905,-83.3144469,0.9517276999,4,3.009503841,3.812650204,8,8,1.133335824,0.05,0,1,-1,-1
1391,139.1,4,-47.76599503,17.64733696,2.596909761,-1.356163502,2.222725391,6.418381214,2.929696083,6.792357922,-91.82889408,-0.823176309,4,3.564290047,4.891934276,8,8,0.7467002499,0.05,0,1,-1,-1
1391,139.1,5,-51.23851395,21.27438545,-1.42998004,-2.955654621,8.031439781,-0.5280195475,3.283403158,8.048778534,-78.0576504,0.1071678624,4,3.366020918,4.958975613,8,8,0.951173267,0.05,0,1,-1,-1
1392,139.2,1,-46.13387299,20.74250793,-0.994549334,0.03372108936,-6.019162178,-9.369317055,0.9951208234,11.13617611,-92.74703269,0.248582757,4,2.084438801,3.544003129,8,8,1.652062844,0.05,0,1,-1,-1
1392,139.2,2,-45.26269531,22.5346489,-2.875508308,0.002890318632,1.968096495,3.639787912,2.875509739,4.1378088,-91.81015086,0.5826112058,4,2.133866072,4.360755086,8,8,1.963719958,0.05,0,1,-1,-1
1392,139.2,3,-48.43628693,23.21157265,-2.501805067,-0.511387825,4.11630106,-4.94701767,2.553535938,6.435597897,-82.57426019,0.7401867097,4,3.012708664,3.884188116,8,8,1.110669108,0.05,0,1,-1,-1
1392,139.2,4,-47.48968124,17.57999802,2.763130665,-0.673391819,1.662207842,6.827716827,2.844002008,7.027136803,-92.62466705,-0.7957729618,4,3.499129295,4.904011965,8,8,0.7317662449,0.05,0,1,-1,-1
1392,139.2,5,-51.30371094,20.97348404,-0.6519665718,-3.009023428,7.780134678,-0.5336892009,3.078844309,7.798417568,-78.16494486,-0.1072944578,4,3.406636238,4.977367043,8,8,0.9321498017,0.05,0,1,-1,-1
1393,139.3,1,-46.26371384,20.68292046,-1.29840076,-0.5958750844,-3.038513899,-6.295961857,1.428604841,6.990829945,-92.51026537,0.2367673258,4,1.992666483,3.496136963,8,8,1.619021588,0.05,0,1,-1,-1
1393,139.3,2,-45.52625656,22.56747437,-2.635611534,0.3282463551,2.398967743,3.253560305,2.655973196,4.042363167,-91.17974904,0.6304018228,4,2.104979038,4.255392551,8,8,1.924445559,0.05,0,1,-1,-1
1393,139.3,3,-48.72337341,23.13155556,-2.870876074,-0.800172627,-3.690709114,-2.8878479,2.980303049,4.686256409,-82.04103916,0.5332210205,4,2.98045969,3.915573359,8,8,1.088455726,0.05,0,1,-1,-1
1393,139.3,4,-47.20412827,17.58476067,2.855511904,0.04762738943,0.9238115549,7.210191727,2.855909109,7.269133091,-93.37814912,-0.7534820764,4,3.33633399,4.872125566,8,8,0.71713092,0.05,0,1,-1,-1
